return_id,order_id,customer_id,email,return_date,reason,return_type,refunded_amount,return_channel,agent_id,refund_method
RTN-82851885,ORD-76495461,GUEST-101422,matthew27@example.org,2025-01-05,Wrong item,Refund,232.04,Social Media,ONLINE,Credit Card
RTN-03281550,ORD-50817352,GUEST-101985,nmcintosh@example.com,2025-03-03,Found a better price, Refund  ,1068.84,EBAY,ONLINE,Credit Card
RTN-44194770,ORD-50817352,GUEST-101985,nmcintosh@example.com,2025-03-15,Product did not match description,Refund,0.0,EBAY,ONLINE,Credit Card
RTN-52945884,ORD-44265501,CUST-3457,anthony.bryant@yahoo.com,2024-12-19, Defective ,Refund,728.11,Social Media,ONLINE,Credit Card
RTN-52164085,ORD-48821893,CUST-3808,joann.herrera@yahoo.com,2024-12-29,No longer needed,Refund,461.24,Ebay,ONLINE,Credit Card
RTN-17881816,ORD-40805409,GUEST-103115,carlos42@example.org,2024-12-23,Changed mind,Refund,586.75,Web,ONLINE,Credit Card
RTN-94485577,ORD-40805409,GUEST-103115,carlos42@example.org,2025-05-20,Changed mind,Refund,0.0,Web,ONLINE,Credit Card
RTN-65886164,ORD-86436740,CUST-2309,jared.welch@yahoo.com,2025-01-14, Wrong item  ,Refund,977.34,Web,ONLINE,PayPal
RTN-87696748,ORD-29729961,CUST-5664,lauren.pittman@gmail.com,2025-02-05,Product did not match description,Refund,243.72,Web,ONLINE,Credit Card
RTN-21571072,ORD-94695215,GUEST-100318,coreywalker@example.com,2025-05-23,Wrong item,Refund,640.26,Ebay,ONLINE,ACH
RTN-21790850,ORD-94695215,GUEST-100318,coreywalker@example.com,2025-06-26,ITEM ARRIVED LATE,Refund,581.5,Ebay,ONLINE,ACH
RTN-09508507,ORD-88576075,CUST-3253,steven.wallace@yahoo.com,2025-01-11,Damaged in transit,Refund,3230.88,Web,ONLINE,Apple Pay
RTN-54960634,ORD-45835964,CUST-2280,briana.hendricks@hotmail.com,2025-01-08,Changed mind,Refund,114.01,Web,ONLINE,PayPal
RTN-12400507,ORD-97753458,GUEST-101654,mnavarro@example.com,2025-01-13,Product did not match description,Refund,969.77,Web,ONLINE,Credit Card
RTN-35241809,ORD-72659264,GUEST-103213,walkereugene@example.com,2025-01-12,Found a better price,Refund,1407.77,Phone,CSR-0010,Credit Card
RTN-14017005,ORD-96510149,CUST-1793,robert.meyers@gmail.com,2025-01-29,Product did not match description,refund,96.36,WEB,ONLINE,Credit Card
RTN-99389162,ORD-19521390,CUST-3835,donna.rhodes@gmail.com,2025-01-08,Changed mind,Refund,109.94,Ebay,ONLINE,Credit Card
RTN-23990931,ORD-19521390,CUST-3835,donna.rhodes@gmail.com,2025-02-05, Arrived damaged  ,Refund,299.44,Ebay,ONLINE,Credit Card
RTN-00323988,ORD-72220160,GUEST-102394,barberpatrick@example.net,2025-01-11,Item arrived late,Refund,811.51,Ebay,ONLINE,Google Pay
RTN-94614278,ORD-01505778,CUST-6805,alicia.davis@hotmail.com,2025-01-15,Arrived damaged,Refund,930.93,Phone,CSR-0001,Credit Card
RTN-33025061,ORD-01505778,CUST-6805,alicia.davis@hotmail.com,2025-02-03,Damaged in transit,Refund,0.0,Phone,CSR-0001,Credit Card
RTN-86251670,ORD-97569760,CUST-6829,kristen.jones@hotmail.com,2025-01-04,Found a better price,Refund,842.66,EBAY,ONLINE,PayPal
RTN-55582186,ORD-97569760,CUST-6829,kristen.jones@hotmail.com,2025-01-12,Found a better price,Refund,0.0,Ebay,ONLINE,PayPal
RTN-53807118,ORD-42333427,CUST-7148,andrea.larson@hotmail.com,2025-01-01,Arrived damaged,Refund,275.32, Web  ,ONLINE,PayPal
RTN-64868829,ORD-98885048,GUEST-103211,emilyjohnson@example.com,2025-01-06,No longer needed,Refund,558.74,Web,ONLINE,Credit Card
RTN-06470605,ORD-70501119,CUST-3771,julie.pierce@gmail.com,2024-12-31,Found a better price,Refund,2622.95,  Social Media  ,ONLINE,PayPal
RTN-02790826,ORD-56017077,CUST-1996,christopher.smith@yahoo.com,2024-12-28,Damaged in transit,Refund,510.59,Web,ONLINE,ACH
RTN-28525603,ORD-83353079,GUEST-101877,nhansen@example.com,2024-12-21,Damaged in transit,Refund,272.51,Web,ONLINE,Credit Card
RTN-44580953,ORD-52415201,CUST-7217,susan.wright@hotmail.com,2025-01-03,Changed mind,Refund,140.04,  Social Media ,ONLINE,Apple Pay
RTN-14839865,ORD-12834730,CUST-5669,charles.sanchez@yahoo.com,2025-01-20, Item arrived late  ,Refund,411.64,Phone,CSR-0005,Credit Card
RTN-66410576,ORD-83866081,GUEST-103350,paulwhite@example.org,2024-12-28,Found a better price,Refund,694.47,Web,ONLINE,PayPal
RTN-16137261,ORD-39594970,CUST-1622,larry.robinson@yahoo.com,2025-02-25,Changed Mind,Refund,2418.11,Social Media,ONLINE,Credit Card
RTN-39075453,ORD-35338414,CUST-2404,laura.jones@yahoo.com,2024-12-23,Product Did Not Match Description,Refund,1678.69,Social Media,ONLINE,Credit Card
RTN-18544544,ORD-05009637,GUEST-102955,marymartin@example.net,2024-12-24,Item arrived late,Refund,1402.27,Social Media,ONLINE,Apple Pay
RTN-99488823,ORD-38633671,GUEST-101661,williamsmatthew@example.net,2025-01-14,Changed mind,Refund,1505.97,WEB,,Credit Card
RTN-52935238,ORD-47153496,CUST-2422,sheryl.nguyen@hotmail.com,2025-01-19,found a better price,Refund,1901.82,Newegg,ONLINE,Credit Card
RTN-16016244,ORD-91269438,CUST-2760,mathew.edwards@hotmail.com,2024-12-28,changed mind,Refund,400.65,Web,ONLINE,Credit Card
RTN-05513336,ORD-02009541,GUEST-103267,afischer@example.net,2025-01-17,Found a better price,Refund,212.9,Phone,CSR-0018,PayPal
RTN-87827024,ORD-05486629,CUST-6920,kelly.richardson@gmail.com,2025-01-29,Arrived damaged,Refund,3466.93,Web,ONLINE,Apple Pay
RTN-28684701,ORD-75205327,GUEST-100409,gabriel68@example.com,2024-12-24,Product did not match description,Refund,265.12,Web,ONLINE,Credit Card
RTN-21800826,ORD-96063761,GUEST-103356,mollydunn@example.com,2025-01-19,Defective,Refund,412.68,Web,ONLINE,Apple Pay
RTN-91570906,ORD-74872325,GUEST-103906,ruben23@example.net,2025-03-09,Damaged in transit,Refund,1285.5,Web,ONLINE,Credit Card
RTN-37049733,ORD-09355137,CUST-3334,dustin.grant@hotmail.com,2024-12-29,Item arrived late,Refund,42.53,Ebay,ONLINE,Credit Card
RTN-02775880,ORD-54336326,CUST-6848,ronald.hawkins@gmail.com,2025-02-26,  Wrong item ,Refund,302.67,Web,ONLINE,Apple Pay
RTN-60855145,ORD-06117923,CUST-7257,joseph.tucker@hotmail.com,2024-12-25,Found a better price,Refund,556.65,Phone,CSR-0009,Apple Pay
RTN-15768143,ORD-68069533,CUST-5101,scott.villanueva@gmail.com,2025-01-17, Item arrived late ,Refund,814.11,Web,ONLINE,Credit Card
RTN-65152169,ORD-36913819,CUST-5507,kimberly.parsons@hotmail.com,2025-02-18,Defective,Refund,1028.17,NewEgg,ONLINE,Credit Card
RTN-35949998,ORD-15259013,CUST-2546,janet.chan@yahoo.com,2025-01-05,Found a better price,Refund,159.72,Web,ONLINE,Credit Card
RTN-45160727,ORD-25228654,CUST-7418,mary.smith@hotmail.com,2024-12-31,Item arrived late,Refund,1091.4,Ebay,ONLINE,Apple Pay
RTN-03867398,ORD-21674644,CUST-4231,cassie.palmer@gmail.com,2025-05-31,Damaged in transit,Refund,932.01,Social Media,ONLINE,Credit Card
RTN-80158442,ORD-16571996,GUEST-102632,lindseyholden@example.com,2024-12-31,Wrong item,Refund,501.27,  Phone  ,CSR-0018,Credit Card
RTN-90923933,ORD-94724049,GUEST-101744,taylor79@example.org,2025-01-11,No longer needed,Refund,1486.31,Ebay,ONLINE,ACH
RTN-46653364,ORD-17817561,GUEST-101911,xadams@example.org,2025-01-21,Changed mind,Refund,723.09,Web,ONLINE,Credit Card
RTN-93336696,ORD-27752090,CUST-2696,carl.johnson@yahoo.com,2025-01-16,Product did not match description,Refund,75.17, Social Media  ,ONLINE,ACH
RTN-76219726,ORD-56473317,CUST-2891,steven.christian@hotmail.com,2025-01-09,FOUND A BETTER PRICE,Refund,2133.06,Ebay,ONLINE,Credit Card
RTN-39834383,ORD-13375745,GUEST-102394,barberpatrick@example.net,2025-01-19,Damaged In Transit, Refund ,1471.95,NewEgg,ONLINE,Credit Card
RTN-79144948,ORD-13375745,GUEST-102394,barberpatrick@example.net,2025-02-14,Arrived damaged,Refund,536.31,NewEgg,ONLINE,Credit Card
RTN-67906222,ORD-70844300,CUST-2817,justin.smith@yahoo.com,2025-01-11,Changed mind,Refund,458.77,Phone,CSR-0017,PayPal
RTN-73510553,ORD-93663561,CUST-7211,timothy.moreno@hotmail.com,2025-01-22,  Defective  , Refund ,1155.28,Phone,CSR-0005,Google Pay
RTN-94159191,ORD-58396200,CUST-3932,cody.garcia@hotmail.com,2025-01-23,No longer needed,Refund,939.18,Web,ONLINE,PayPal
RTN-87749331,ORD-30386687,CUST-4484,aimee.lara@yahoo.com,2024-12-29,Arrived damaged,Refund,658.76,Web,ONLINE,PayPal
RTN-61016574,ORD-57607927,CUST-2309,jared.welch@yahoo.com,2025-03-13,Damaged in transit,REFUND,249.12,ebay,ONLINE,Credit Card
RTN-00905300,ORD-39924976,GUEST-103396,griffinjeffrey@example.net,2025-01-16,Item arrived late,Refund,668.34,Web,ONLINE,PayPal
RTN-36840553,ORD-84734059,GUEST-102716,youngpaul@example.org,2025-01-20,Product did not match description,Refund,1604.36,Web,ONLINE,Credit Card
RTN-62884661,ORD-65724280,GUEST-101119,andrew11@example.org,2024-12-30,Item arrived late,Refund,1314.66,Web,ONLINE,PayPal
RTN-16581024,ORD-91127423,GUEST-103996,hsmith@example.com,2025-01-21,Defective,Refund,2545.99,  SOCIAL MEDIA ,ONLINE,Credit Card
RTN-32491449,ORD-14548333,CUST-6656,daniel.smith@gmail.com,2025-01-17,Wrong item,Refund,1812.44,Web,ONLINE,Credit Card
RTN-97294357,ORD-51666748,CUST-3631,lisa.jefferson@gmail.com,2025-01-02,Found a better price,Refund,44.08,Phone,,PayPal
RTN-75330729,ORD-56331459,CUST-5253,emily.young@yahoo.com,2025-01-20,Wrong item,Refund,471.56,Phone,CSR-0005,PayPal
RTN-13259798,ORD-75914821,GUEST-102345,ibarracassandra@example.net,2025-01-23,Damaged in transit,Refund,201.14,Phone,CSR-0011,Apple Pay
RTN-13094827,ORD-89172997,GUEST-100745,swansonchristopher@example.net,2025-01-03,Item arrived late,Refund,584.49,Social Media,ONLINE,Credit Card
RTN-88489013,ORD-75466741,CUST-5857,rodney.wood@gmail.com,2025-01-17,Found a better price,Refund,2054.44,Social Media,ONLINE,Google Pay
RTN-41484552,ORD-93924628,CUST-6785,alice.maxwell@gmail.com,2025-03-21,Found a better price,Refund,293.07,Web,ONLINE,Google Pay
RTN-06485886,ORD-93924628,CUST-6785,alice.maxwell@gmail.com,2025-06-13,Arrived damaged,REFUND,460.69,Web,ONLINE,Google Pay
RTN-30733895,ORD-13452490,CUST-3278,bobby.carter@yahoo.com,2025-01-14,Damaged in transit,Refund,13.62,Web,ONLINE,Apple Pay
RTN-18038980,ORD-16328360,GUEST-100755,jamessmith@example.com,2025-01-26,No longer needed,Refund,170.7,Web,ONLINE,PayPal
RTN-73949165,ORD-67892716,CUST-2288,david.pearson@gmail.com,2025-01-10,Damaged in transit,Refund,1161.22,Web,ONLINE,Credit Card
RTN-49743600,ORD-55158024,CUST-6267,dylan.mitchell@yahoo.com,2025-01-20,Defective,Refund,12.0,Web,ONLINE,Credit Card
RTN-77864388,ORD-98438946,CUST-6798,joseph.jordan@hotmail.com,2025-03-19, Arrived damaged  ,Refund,5815.82,Web,ONLINE,PayPal
RTN-61755042,ORD-98438946,CUST-6798,joseph.jordan@hotmail.com,2025-04-06,  Product did not match description  ,Refund,0.0,Web,ONLINE,PayPal
RTN-81168884,ORD-45171720,CUST-2020,robert.berger@yahoo.com,2025-01-08,Changed mind,Refund,2274.16,Ebay,ONLINE,Credit Card
RTN-84268754,ORD-56084720,GUEST-103007,timothyjackson@example.net,2025-01-21,Defective,Refund,2471.6,Web,ONLINE,Credit Card
RTN-80061138,ORD-12644759,CUST-2751,stephanie.ho@hotmail.com,2025-01-24,Found a better price,Refund,3410.5,Web,ONLINE,PayPal
RTN-59781637,ORD-59042947,CUST-4573,kristen.anderson@hotmail.com,2025-01-08,Damaged in transit,Refund,1546.36,Web,ONLINE,Credit Card
RTN-39412960,ORD-59042947,CUST-4573,kristen.anderson@hotmail.com,2025-01-10,Product did not match description,Refund,442.23,Web,ONLINE,Credit Card
RTN-93852191,ORD-25951914,CUST-2128,benjamin.long@gmail.com,2025-01-21,Defective,Refund,1312.17,Social Media,ONLINE,Credit Card
RTN-25676282,ORD-87644435,CUST-6933,donald.olson@hotmail.com,2025-01-19,Wrong item,Refund,2106.56,PHONE,CSR-0017,Credit Card
RTN-65877265,ORD-98787887,CUST-3287,jerry.coleman@yahoo.com,2025-01-02,Product did not match description,Refund,1314.77,Web,ONLINE,Credit Card
RTN-85106428,ORD-29170498,GUEST-100191,katie39@example.net,2024-12-29,Wrong item,  Refund ,1768.38,PHONE,CSR-0017,Credit Card
RTN-44698691,ORD-29170498,GUEST-100191,katie39@example.net,2025-01-19,Defective,Refund,0.0,Phone,CSR-0017,Credit Card
RTN-66141239,ORD-52605729,CUST-4128,thomas.payne@hotmail.com,2025-01-09,Arrived damaged, Refund ,703.43,Web,ONLINE,PayPal
RTN-51873403,ORD-93769851,GUEST-103006,bethortiz@example.org,2025-01-15,Product did not match description,Refund,1283.01,Web,ONLINE,PayPal
RTN-31039395,ORD-87525568,CUST-4530,dustin.turner@yahoo.com,2025-01-08,No longer needed,Refund,557.14,Web,ONLINE,ACH
RTN-70711315,ORD-87525568,CUST-4530,dustin.turner@yahoo.com,2025-01-22,Product did not match description,Refund,0.0,Web,ONLINE,ACH
RTN-95849381,ORD-40060590,CUST-4231,cassie.palmer@gmail.com,2025-01-03,Item arrived late,Refund,1255.68,Phone,CSR-0013,Apple Pay
RTN-69372364,ORD-77846185,CUST-6686,sharon.wallace@hotmail.com,2025-01-03,Changed mind,Refund,588.38, Web  ,ONLINE,Apple Pay
RTN-32646111,ORD-43098546,CUST-7305,tony.williams@hotmail.com,2025-01-23,No longer needed,Refund,843.05,Web,ONLINE,Credit Card
RTN-79849537,ORD-41613778,CUST-2724,david.hernandez@yahoo.com,2025-01-03,Item arrived late,Refund,67.12,Phone,CSR-0020,PayPal
RTN-60933212,ORD-21829975,CUST-2751,stephanie.ho@hotmail.com,2025-01-27,Damaged in transit,Refund,3404.91,Ebay,ONLINE,Credit Card
RTN-79201949,ORD-93120263,GUEST-103073,michaelanderson@example.org,2025-01-23,Arrived damaged,Refund,55.99,Social Media,ONLINE,Credit Card
RTN-02122807,ORD-78593972,CUST-4904,ryan.davis@yahoo.com,2025-01-28,Damaged in transit,Refund,853.21,Social Media,ONLINE,Credit Card
RTN-04249827,ORD-14268964,CUST-7101,kayla.griffin@hotmail.com,2025-01-07,Changed mind,Refund,291.76,NewEgg,ONLINE,Credit Card
RTN-00599213,ORD-45248756,GUEST-103278,wsullivan@example.net,2025-01-05,No longer needed,Refund,148.16,Social Media,ONLINE,ACH
RTN-47651574,ORD-45248756,GUEST-103278,wsullivan@example.net,2025-01-23,Wrong item,Refund,816.93,Social Media,ONLINE,ACH
RTN-39678600,ORD-91187617,GUEST-100903,isaiah34@example.com,2025-03-01,Changed mind,Refund,774.65,Web,ONLINE,Credit Card
RTN-65280163,ORD-26763218,CUST-1484,roger.acosta@hotmail.com,2025-01-14,No longer needed,Refund,38.51,Web,ONLINE,Credit Card
RTN-38967341,ORD-26763218,CUST-1484,roger.acosta@hotmail.com,2025-01-19,Defective,Refund,1666.26,web,ONLINE,Credit Card
RTN-62122140,ORD-34436346,CUST-7262,cheryl.hoffman@yahoo.com,2025-01-17,Wrong item,Refund,712.77,  Web  ,ONLINE,Credit Card
RTN-70291072,ORD-34436346,CUST-7262,cheryl.hoffman@yahoo.com,2025-01-21,Wrong item,Refund,64.84, Web  ,ONLINE,Credit Card
RTN-30786801,ORD-32730636,CUST-6059,cynthia.bowen@hotmail.com,2025-01-18,Arrived damaged,Refund,349.24,Ebay,ONLINE,Apple Pay
RTN-74053364,ORD-15117356,CUST-3253,steven.wallace@yahoo.com,2025-01-28,Changed mind,Refund,349.52,Web,ONLINE,Credit Card
RTN-43135992,ORD-09350055,CUST-2445,allison.rodriguez@gmail.com,2025-01-03,No longer needed,Refund,360.99, Web  ,ONLINE,PayPal
RTN-38848625,ORD-96618503,CUST-4573,kristen.anderson@hotmail.com,2025-01-13,Damaged in transit,Refund,1725.49,Social Media,ONLINE,Credit Card
RTN-51884909,ORD-50660961,CUST-5570,robert.newton@hotmail.com,2025-01-02,Defective,Refund,86.28,Web,ONLINE,Google Pay
RTN-57142354,ORD-16663563,CUST-6255,joseph.watson@gmail.com,2025-01-10,Arrived damaged,Refund,659.55, Social Media ,ONLINE,Credit Card
RTN-86116647,ORD-46354498,CUST-5602,daniel.patterson@yahoo.com,2025-01-01,Wrong item,Refund,965.22, Phone  ,CSR-0003,Credit Card
RTN-44253461,ORD-54297703,GUEST-103895,erica34@example.org,2025-01-23,Product did not match description,Refund,437.31,Web,ONLINE,Credit Card
RTN-26848727,ORD-90277192,CUST-6430,michael.valenzuela@yahoo.com,2025-03-11,Wrong item,Refund,1526.61,  Web ,ONLINE,Credit Card
RTN-44773271,ORD-84985531,CUST-2420,brenda.rose@hotmail.com,2025-02-01, Defective  ,Refund,146.62,Ebay,ONLINE,Credit Card
RTN-26760008,ORD-33738604,GUEST-102925,cgallagher@example.com,2025-01-05,Wrong item,Refund,1220.74,Ebay,ONLINE,Apple Pay
RTN-66084116,ORD-62620605,CUST-1755,tonya.lawson@gmail.com,2025-01-14,Defective,Refund,2316.56, Ebay ,ONLINE,PayPal
RTN-55302036,ORD-65577967,CUST-6964,nathaniel.adams@yahoo.com,2025-01-22,Item Arrived Late,Refund,1267.38, Web ,ONLINE,PayPal
RTN-75633314,ORD-48840621,CUST-4102,david.mcdaniel@gmail.com,2025-01-09,Found a better price,Refund,689.65,Web,ONLINE,Credit Card
RTN-35715968,ORD-23341361,GUEST-103389,nalvarez@example.com,2025-02-01,Defective,Refund,2445.99,Ebay,ONLINE,Credit Card
RTN-15486613,ORD-06186421,CUST-2293,joy.baldwin@yahoo.com,2025-03-17,Found a better price,Refund,711.31,Web,ONLINE,PayPal
RTN-07117998,ORD-66394086,GUEST-101877,nhansen@example.com,2025-01-03,Found a better price,Refund,242.36,Ebay,ONLINE,Google Pay
RTN-44217522,ORD-66716314,CUST-4659,amy.schmidt@gmail.com,2025-01-07,Found a better price,Refund,2088.4,Ebay,,Credit Card
RTN-83451493,ORD-17282312,GUEST-100452,scottryan@example.org,2025-02-01,defective,Refund,361.41,Web,ONLINE,ACH
RTN-81263566,ORD-17282312,GUEST-100452,scottryan@example.org,2025-02-18,  Damaged in transit ,Refund,0.0,Web,ONLINE,ACH
RTN-72638168,ORD-73231599,CUST-3281,kathy.hall@hotmail.com,2025-01-05,Damaged in transit,Refund,706.91,Ebay,ONLINE,Credit Card
RTN-20518650,ORD-12498384,GUEST-103563,wolfematthew@example.com,2025-01-15,Damaged in transit,Refund,596.96,Web,ONLINE,ACH
RTN-97129159,ORD-17223332,GUEST-102936,susancamacho@example.org,2025-01-19,Product did not match description,Refund,313.52,Web,ONLINE,Credit Card
RTN-05843221,ORD-76638620,GUEST-101506,wudanny@example.com,2025-01-23,Damaged in transit,Refund,643.53,Web,ONLINE,Credit Card
RTN-45111828,ORD-68252874,CUST-5736,angela.jackson@gmail.com,2025-03-14,Item arrived late,Refund,2011.75,Ebay,ONLINE,Credit Card
RTN-97085039,ORD-92825927,GUEST-102427,stephaniemartinez@example.com,2025-01-16,  Damaged in transit  ,Refund,2108.3,Web,ONLINE,Credit Card
RTN-71910082,ORD-80013523,CUST-2140,dustin.patel@yahoo.com,2025-01-18,Damaged In Transit,Refund,658.3,Phone,CSR-0010,PayPal
RTN-53727888,ORD-90452269,CUST-5062,patrick.thornton@gmail.com,2025-01-26,Found a better price,Refund,807.02,Web,ONLINE,Credit Card
RTN-04824308,ORD-01488725,CUST-5991,patricia.davidson@yahoo.com,2025-01-23,Damaged in transit,Refund,2204.48,Web,ONLINE,Apple Pay
RTN-50120223,ORD-47364884,CUST-6361,cindy.murray@hotmail.com,2025-01-19,Item arrived late,Refund,77.1,Web,ONLINE,Credit Card
RTN-39143054,ORD-75187925,CUST-4395,allen.clark@gmail.com,2025-02-03,Defective,Refund,1173.81,Web,ONLINE,ACH
RTN-84379303,ORD-31425185,CUST-3312,jesse.cherry@gmail.com,2025-01-17,Damaged in transit, Refund ,1918.61, Web  ,ONLINE,Credit Card
RTN-77592765,ORD-66899043,GUEST-100338,snyderdonna@example.com,2025-01-31, Defective  ,Refund,2142.18,Social Media,ONLINE,Google Pay
RTN-88234441,ORD-22164639,CUST-3881,charles.davis@yahoo.com,2025-01-09,Item arrived late,Refund,483.64,Ebay,ONLINE,Apple Pay
RTN-38751966,ORD-90453121,CUST-5551,jennifer.harrison@yahoo.com,2025-01-24,Item arrived late,Refund,644.76,Ebay,ONLINE,Credit Card
RTN-67844888,ORD-63537753,CUST-4547,john.ray@yahoo.com,2025-01-11,Damaged in transit,Refund,2035.9,Web,ONLINE,Credit Card
RTN-08775054,ORD-79222681,CUST-2731,calvin.hawkins@gmail.com,2025-02-05,No longer needed,Refund,730.02,Web,ONLINE,Credit Card
RTN-52425770,ORD-47348894,CUST-6249,tracy.olson@hotmail.com,2025-01-16,Defective,Refund,777.09,  Phone  ,CSR-0020,PayPal
RTN-96458171,ORD-47348894,CUST-6249,tracy.olson@hotmail.com,2025-01-24,Found a better price,Refund,0.0,  Phone ,CSR-0020,PayPal
RTN-38646080,ORD-80194342,CUST-5550,sheila.baker@hotmail.com,2025-02-03,Arrived damaged,Refund,1303.86,Phone,CSR-0008,Credit Card
RTN-99234808,ORD-98018701,CUST-6143,brian.white@hotmail.com,2025-01-27,Arrived damaged,Refund,532.27,NewEgg,ONLINE,Credit Card
RTN-22016491,ORD-98018701,CUST-6143,brian.white@hotmail.com,2025-02-12,Damaged in transit,REFUND,0.0,NewEgg,ONLINE,Credit Card
RTN-89018529,ORD-60005681,CUST-3607,robert.freeman@yahoo.com,2025-01-23,Item arrived late,REFUND,3191.86,Web,ONLINE,Apple Pay
RTN-21722464,ORD-99287733,GUEST-102125,michellepearson@example.org,2025-02-05,Damaged in transit,Refund,235.67,  Social Media  ,ONLINE,Credit Card
RTN-81767919,ORD-99287733,GUEST-102125,michellepearson@example.org,2025-02-08,Defective,Refund,0.0,Social Media,,Credit Card
RTN-44295509,ORD-03834934,CUST-4119,lisa.wang@hotmail.com,2025-01-12,Product did not match description,Refund,243.59,Web,ONLINE,Credit Card
RTN-56495075,ORD-03834934,CUST-4119,lisa.wang@hotmail.com,2025-01-31,Item arrived late,Refund,0.0,Web,ONLINE,Credit Card
RTN-29576155,ORD-27125201,CUST-6964,nathaniel.adams@yahoo.com,2025-01-17,Wrong item,Refund,1187.43,Web,ONLINE,Credit Card
RTN-45114282,ORD-07132820,CUST-7439,melissa.bridges@gmail.com,2025-02-04,  Arrived damaged  ,Refund,251.02,NewEgg,ONLINE,Credit Card
RTN-19463250,ORD-46612799,CUST-6656,daniel.smith@gmail.com,2025-02-07,Defective,Refund,5178.28,Social Media,ONLINE,Credit Card
RTN-57076578,ORD-91059162,CUST-2544,amy.johnson@yahoo.com,2025-01-13,Damaged in transit,Refund,2702.39,Phone,,Credit Card
RTN-18921343,ORD-91059162,CUST-2544,amy.johnson@yahoo.com,2025-01-19,Changed mind,Refund,0.0,Phone,CSR-0013,Credit Card
RTN-57016005,ORD-56163381,CUST-7366,annette.doyle@yahoo.com,2025-01-21,Arrived damaged,Refund,654.12,Web,ONLINE,Credit Card
RTN-61879706,ORD-83429699,GUEST-101692,jason05@example.com,2025-02-06,Wrong item,Refund,2355.61,Social Media,ONLINE,PayPal
RTN-62605053,ORD-83429699,GUEST-101692,jason05@example.com,2025-02-17,CHANGED MIND,Refund,0.0,Social Media,ONLINE,PayPal
RTN-50671595,ORD-35260933,CUST-5477,mark.patterson@hotmail.com,2025-01-17,Found a better price,Refund,2702.17, Phone ,CSR-0016,Credit Card
